id,name,rating_n,opening_hours,distance,price_level,rating,frequency,time_spent,Went?
New Golden Fried Dumpling,275,0,194.51022314562607,1,4.1,0,20,1
New Golden Fried Dumpling,275,0,194.51022314562607,1,4.1,0,20,1
Burger King,1120,0,284.9861290588254,1,3.6,0,10,0
Burger King,1120,0,284.9861290588254,1,3.6,0,45,0
Amarachi,778,0,477.9351868201139,2,4.1,0,15,1
Amarachi,778,0,477.9351868201139,2,4.1,0,15,1
Cafe Metro,142,0,75.96447272494879,2,3.6,0,15,0
Cafe Metro,142,0,75.96447272494879,2,3.6,0,15,0
Tio Pio,186,0,201.04329985389313,1,3.8,0,15,0
Tio Pio,186,0,201.04329985389313,1,3.8,0,15,0
McDonald's,1013,0,339.6213207693014,1,3.4,0,25,0
McDonald's,1013,0,339.6213207693014,1,3.4,0,25,0
Brooklyn Brewhouse,385,0,315.09489606771825,2,3.9,0,15,0
Brooklyn Brewhouse,385,0,315.09489606771825,2,3.9,0,15,0
Five Guys,778,0,27.29211227215678,2,4.2,0,30,0
Five Guys,778,0,27.29211227215678,2,4.2,0,30,0
Eight Turn Crepe,93,0,376.36388245849275,2,4.6,0,15,0
Eight Turn Crepe,93,0,376.36388245849275,2,4.6,0,15,0
Chipotle Mexican Grill,456,0,48.214400826351195,1,3.9,0,10,1
Chipotle Mexican Grill,456,0,48.214400826351195,1,3.9,0,45,1
Hale and Hearty,99,0,51.60940510271232,2,4.1,0,15,0
Hale and Hearty,99,0,51.60940510271232,2,4.1,0,45,0
Dunkin',494,0,229.7883053084827,1,3.5,0,10,0
Dunkin',494,0,229.7883053084827,1,3.5,0,10,0
Buffalo Boss,511,0,230.141170803517,2,3.8,0,20,0
Buffalo Boss,511,0,230.141170803517,2,3.8,0,20,0
Yaso Tangbao,607,0,234.0619968319014,1,4.0,0,15,1
Yaso Tangbao,607,0,234.0619968319014,1,4.0,0,15,1
Rocco's Tacos And Tequila Bar,2575,0,236.08841240594822,2,4.1,0,60,0
Rocco's Tacos And Tequila Bar,2575,0,236.08841240594822,2,4.1,0,120,0
Doner Kebab NYC,403,0,237.68515421777906,2,4.2,0,20,0
Doner Kebab NYC,403,0,237.68515421777906,2,4.2,0,20,0
Forno Rosso,584,0,240.3381141516212,2,4.3,0,60,1
Forno Rosso,584,0,240.3381141516212,2,4.3,0,90,1
Hibachi King Express,78,0,243.84797858284244,2,3.6,0,15,0
Hibachi King Express,78,0,243.84797858284244,2,3.6,0,15,0
The Juice Shop,88,0,257.20996428422774,2,4.0,0,15,0
The Juice Shop,88,0,257.20996428422774,2,4.0,0,15,0
Kimoto Rooftop Restaurant & Garden Lounge,976,0,276.6994475100013,2,3.9,0,90,0
Kimoto Rooftop Restaurant & Garden Lounge,976,0,276.6994475100013,2,3.9,0,210,0
Panda Express,347,0,280.2310502528483,1,3.8,0,10,0
Panda Express,347,0,280.2310502528483,1,3.8,0,45,0
Avere,68,0,292.5563619552334,2,4.3,0,15,0
Avere,68,0,292.5563619552334,2,4.3,0,15,0
Smith Food Express,22,0,369.43033810843167,2,3.9,0,15,0
Smith Food Express,22,0,369.43033810843167,2,3.9,0,15,0
Brooklyn Bridge Bistro,393,0,358.48932250291455,2,4.1,0,30,0
Brooklyn Bridge Bistro,393,0,358.48932250291455,2,4.1,0,60,0
Alamo Drafthouse Cinema Downtown Brooklyn,4479,0,376.36388245849275,2,4.6,0,15,0
Alamo Drafthouse Cinema Downtown Brooklyn,4479,0,376.36388245849275,2,4.6,0,15,0
Foragers Counter,5,0,376.36388245849275,2,3.8,0,15,0
Foragers Counter,5,0,376.36388245849275,2,3.8,0,15,0
A Taste of Katz's,119,0,380.26827204693546,2,3.7,0,15,0
A Taste of Katz's,119,0,380.26827204693546,2,3.7,0,15,0
Wiki Wiki,22,0,388.2476597515637,2,3.9,0,15,0
Wiki Wiki,22,0,388.2476597515637,2,3.9,0,15,0
New Apollo Diner,1080,0,395.2782693322628,2,4.1,0,10,0
New Apollo Diner,1080,0,395.2782693322628,2,4.1,0,60,0
Kotti Berliner Döner Kebab,86,0,400.1811812969824,2,4.1,0,15,0
Kotti Berliner Döner Kebab,86,0,400.1811812969824,2,4.1,0,15,0
Fulton Landing Seafood Co.,27,0,412.576104723534,2,3.9,0,15,0
Fulton Landing Seafood Co.,27,0,412.576104723534,2,3.9,0,15,0
Forcella Fried Pizza,41,0,412.61096790771677,2,4.5,0,15,0
Forcella Fried Pizza,41,0,412.61096790771677,2,4.5,0,15,0
Jianbing Company,19,0,412.61096790771677,2,4.1,0,15,0
Jianbing Company,19,0,412.61096790771677,2,4.1,0,15,0
Home Frite,9,0,413.1627833374908,2,3.6,0,5,0
Home Frite,9,0,413.1627833374908,2,3.6,0,5,0
Fortina,240,0,419.22183960168854,2,4.1,0,10,0
Fortina,240,0,419.22183960168854,2,4.1,0,45,0
Guss' Pickles,25,0,424.28453827419827,2,4.2,0,15,0
Guss' Pickles,25,0,424.28453827419827,2,4.2,0,15,0
Antonio's Pizzeria,82,0,446.3042102245476,1,3.9,0,15,0
Antonio's Pizzeria,82,0,446.3042102245476,1,3.9,0,15,0
Fulton Hot Dog King,234,0,439.02291853045875,2,4.4,0,10,0
Fulton Hot Dog King,234,0,439.02291853045875,2,4.4,0,45,0
Asian City,333,0,234.0619968319014,2,2.3,0,15,0
Asian City,333,0,234.0619968319014,2,2.3,0,15,0
honeygrow,299,0,475.4195427825694,2,4.3,0,20,0
honeygrow,299,0,475.4195427825694,2,4.3,0,45,0
Dining Room,152,0,205.1261038810037,1,4.0,0,20,0
Dining Room,152,0,205.1261038810037,1,4.0,0,90,0
Kung Fu Tea,165,0,479.0135430407777,1,4.2,0,20,0
Kung Fu Tea,165,0,479.0135430407777,1,4.2,0,20,0
Bella,37,0,479.7736073761177,1,3.0,0,15,0
Bella,37,0,479.7736073761177,1,3.0,0,15,0
Lee's Villa,75,0,246.81130493614864,1,4.1,0,20,0
Lee's Villa,75,0,246.81130493614864,1,4.1,0,60,0
Potbelly Sandwich Shop,251,0,244.36996810804504,1,4.2,0,20,0
Potbelly Sandwich Shop,251,0,244.36996810804504,1,4.2,0,20,0
Blimpie,387,0,262.77911398256026,1,4.0,0,20,0
Blimpie,387,0,262.77911398256026,1,4.0,0,20,0
Fresh 99 cents pizza,119,0,182.35143637425293,1,4.4,0,15,0
Fresh 99 cents pizza,119,0,182.35143637425293,1,4.4,0,15,0
Juice Press,333,0,498.4364418666816,2,3.7,0,15,0
Juice Press,333,0,498.4364418666816,2,3.7,0,15,0
Metro Star,100,0,157.8963814100225,1,4.1,0,15,0
Metro Star,100,0,157.8963814100225,1,4.1,0,15,0
Brooklyn Deli,59,0,208.72960692079923,1,3.5,0,15,0
Brooklyn Deli,59,0,208.72960692079923,1,3.5,0,15,0
Lin's Yummy Taco,178,0,202.09194551449474,2,3.9,0,10,0
Lin's Yummy Taco,178,0,202.09194551449474,2,3.9,0,10,0
Sheraton Brooklyn New York Hotel,1475,0,274.67982628859676,2,4.0,0,15,0
Sheraton Brooklyn New York Hotel,1475,0,274.67982628859676,2,4.0,0,15,0
Sophie's Cuban Cuisine,429,0,374.8955559111027,2,4.2,0,20,0
Sophie's Cuban Cuisine,429,0,374.8955559111027,2,4.2,0,20,0
Dallas BBQ,3222,0,429.2077936603237,2,4.1,0,60,1
Dallas BBQ,3222,0,429.2077936603237,2,4.1,0,120,1
Shake Shack,3073,0,294.27360338354043,2,4.3,0,30,1
Shake Shack,3073,0,294.27360338354043,2,4.3,0,30,1
Panera Bread,772,0,256.071826001963,2,4.0,0,15,0
Panera Bread,772,0,256.071826001963,2,4.0,0,45,0
Perelandra Natural Food Center,488,0,471.78070780861617,2,4.5,0,20,0
Perelandra Natural Food Center,488,0,471.78070780861617,2,4.5,0,20,0
Luciano's,367,0,81.0013247112889,2,4.1,0,15,0
Luciano's,367,0,81.0013247112889,2,4.1,0,15,0
Au Bon Pain,136,0,59.350003835049804,2,3.8,0,15,0
Au Bon Pain,136,0,59.350003835049804,2,3.8,0,15,0
Papa John's Pizza,127,0,225.07136113726534,1,3.7,0,15,0
Papa John's Pizza,127,0,225.07136113726534,1,3.7,0,15,0
New Golden Fried Dumpling,275,0,194.51022314562607,1,4.1,0,20,0
New Golden Fried Dumpling,275,0,194.51022314562607,1,4.1,0,20,0
Burger King,1120,0,284.9861290588254,1,3.6,0,10,0
Burger King,1120,0,284.9861290588254,1,3.6,0,45,0
Amarachi,778,0,477.9351868201139,2,4.1,0,15,0
Amarachi,778,0,477.9351868201139,2,4.1,0,15,0
Cafe Metro,142,0,75.96447272494879,2,3.6,0,15,0
Cafe Metro,142,0,75.96447272494879,2,3.6,0,15,0
Tio Pio,186,0,201.04329985389313,1,3.8,0,15,0
Tio Pio,186,0,201.04329985389313,1,3.8,0,15,0
McDonald's,1013,0,339.6213207693014,1,3.4,0,25,0
McDonald's,1013,0,339.6213207693014,1,3.4,0,25,0
Brooklyn Brewhouse,385,0,315.09489606771825,2,3.9,0,15,1
Brooklyn Brewhouse,385,0,315.09489606771825,2,3.9,0,15,1
Five Guys,778,0,27.29211227215678,2,4.2,0,30,0
Five Guys,778,0,27.29211227215678,2,4.2,0,30,0
Eight Turn Crepe,93,0,376.36388245849275,2,4.6,0,15,0
Eight Turn Crepe,93,0,376.36388245849275,2,4.6,0,15,0
Chipotle Mexican Grill,456,0,48.214400826351195,1,3.9,0,10,0
Chipotle Mexican Grill,456,0,48.214400826351195,1,3.9,0,45,0
Hale and Hearty,99,0,51.60940510271232,2,4.1,0,15,0
Hale and Hearty,99,0,51.60940510271232,2,4.1,0,45,0
Dunkin',494,0,229.7883053084827,1,3.5,0,10,0
Dunkin',494,0,229.7883053084827,1,3.5,0,10,0
Buffalo Boss,511,0,230.141170803517,2,3.8,0,20,0
Buffalo Boss,511,0,230.141170803517,2,3.8,0,20,0
Yaso Tangbao,607,0,234.0619968319014,1,4.0,0,15,0
Yaso Tangbao,607,0,234.0619968319014,1,4.0,0,15,0
Rocco's Tacos And Tequila Bar,2575,0,236.08841240594822,2,4.1,0,60,0
Rocco's Tacos And Tequila Bar,2575,0,236.08841240594822,2,4.1,0,120,0
Doner Kebab NYC,403,0,237.68515421777906,2,4.2,0,20,0
Doner Kebab NYC,403,0,237.68515421777906,2,4.2,0,20,0
Forno Rosso,584,0,240.3381141516212,2,4.3,0,60,1
Forno Rosso,584,0,240.3381141516212,2,4.3,0,90,1
Hibachi King Express,78,0,243.84797858284244,2,3.6,0,15,0
Hibachi King Express,78,0,243.84797858284244,2,3.6,0,15,0
The Juice Shop,88,0,257.20996428422774,2,4.0,0,15,0
The Juice Shop,88,0,257.20996428422774,2,4.0,0,15,0
Kimoto Rooftop Restaurant & Garden Lounge,976,0,276.6994475100013,2,3.9,0,90,0
Kimoto Rooftop Restaurant & Garden Lounge,976,0,276.6994475100013,2,3.9,0,210,0
Panda Express,347,0,280.2310502528483,1,3.8,0,10,0
Panda Express,347,0,280.2310502528483,1,3.8,0,45,0
Avere,68,0,292.5563619552334,2,4.3,0,15,1
Avere,68,0,292.5563619552334,2,4.3,0,15,1
Smith Food Express,22,0,369.43033810843167,2,3.9,0,15,0
Smith Food Express,22,0,369.43033810843167,2,3.9,0,15,0
Brooklyn Bridge Bistro,393,0,358.48932250291455,2,4.1,0,30,0
Brooklyn Bridge Bistro,393,0,358.48932250291455,2,4.1,0,60,0
Alamo Drafthouse Cinema Downtown Brooklyn,4479,0,376.36388245849275,2,4.6,0,15,0
Alamo Drafthouse Cinema Downtown Brooklyn,4479,0,376.36388245849275,2,4.6,0,15,0
Foragers Counter,5,0,376.36388245849275,2,3.8,0,15,0
Foragers Counter,5,0,376.36388245849275,2,3.8,0,15,0
A Taste of Katz's,119,0,380.26827204693546,2,3.7,0,15,0
A Taste of Katz's,119,0,380.26827204693546,2,3.7,0,15,0
Wiki Wiki,22,0,388.2476597515637,2,3.9,0,15,0
Wiki Wiki,22,0,388.2476597515637,2,3.9,0,15,0
New Apollo Diner,1080,0,395.2782693322628,2,4.1,0,10,0
New Apollo Diner,1080,0,395.2782693322628,2,4.1,0,60,0
Kotti Berliner Döner Kebab,86,0,400.1811812969824,2,4.1,0,15,0
Kotti Berliner Döner Kebab,86,0,400.1811812969824,2,4.1,0,15,0
Fulton Landing Seafood Co.,27,0,412.576104723534,2,3.9,0,15,0
Fulton Landing Seafood Co.,27,0,412.576104723534,2,3.9,0,15,0
Forcella Fried Pizza,41,0,412.61096790771677,2,4.5,0,15,0
Forcella Fried Pizza,41,0,412.61096790771677,2,4.5,0,15,0
Jianbing Company,19,0,412.61096790771677,2,4.1,0,15,0
Jianbing Company,19,0,412.61096790771677,2,4.1,0,15,0
Home Frite,9,0,413.1627833374908,2,3.6,0,5,0
Home Frite,9,0,413.1627833374908,2,3.6,0,5,0
Fortina,240,0,419.22183960168854,2,4.1,0,10,0
Fortina,240,0,419.22183960168854,2,4.1,0,45,0
Guss' Pickles,25,0,424.28453827419827,2,4.2,0,15,0
Guss' Pickles,25,0,424.28453827419827,2,4.2,0,15,0
Antonio's Pizzeria,82,0,446.3042102245476,1,3.9,0,15,0
Antonio's Pizzeria,82,0,446.3042102245476,1,3.9,0,15,0
Fulton Hot Dog King,234,0,439.02291853045875,2,4.4,0,10,0
Fulton Hot Dog King,234,0,439.02291853045875,2,4.4,0,45,0
Asian City,333,0,234.0619968319014,2,2.3,0,15,0
Asian City,333,0,234.0619968319014,2,2.3,0,15,0
honeygrow,299,0,475.4195427825694,2,4.3,0,20,0
honeygrow,299,0,475.4195427825694,2,4.3,0,45,0
Dining Room,152,0,205.1261038810037,1,4.0,0,20,1
Dining Room,152,0,205.1261038810037,1,4.0,0,90,1
Kung Fu Tea,165,0,479.0135430407777,1,4.2,0,20,0
Kung Fu Tea,165,0,479.0135430407777,1,4.2,0,20,0
Bella,37,0,479.7736073761177,1,3.0,0,15,0
Bella,37,0,479.7736073761177,1,3.0,0,15,0
Lee's Villa,75,0,246.81130493614864,1,4.1,0,20,0
Lee's Villa,75,0,246.81130493614864,1,4.1,0,60,0
Potbelly Sandwich Shop,251,0,244.36996810804504,1,4.2,0,20,0
Potbelly Sandwich Shop,251,0,244.36996810804504,1,4.2,0,20,0
Blimpie,387,0,262.77911398256026,1,4.0,0,20,0
Blimpie,387,0,262.77911398256026,1,4.0,0,20,0
Fresh 99 cents pizza,119,0,182.35143637425293,1,4.4,0,15,0
Fresh 99 cents pizza,119,0,182.35143637425293,1,4.4,0,15,0
Juice Press,333,0,498.4364418666816,2,3.7,0,15,0
Juice Press,333,0,498.4364418666816,2,3.7,0,15,0
Metro Star,100,0,157.8963814100225,1,4.1,0,15,0
Metro Star,100,0,157.8963814100225,1,4.1,0,15,0
Brooklyn Deli,59,0,208.72960692079923,1,3.5,0,15,1
Brooklyn Deli,59,0,208.72960692079923,1,3.5,0,15,1
Lin's Yummy Taco,178,0,202.09194551449474,2,3.9,0,10,0
Lin's Yummy Taco,178,0,202.09194551449474,2,3.9,0,10,0
Sheraton Brooklyn New York Hotel,1475,0,274.67982628859676,2,4.0,0,15,1
Sheraton Brooklyn New York Hotel,1475,0,274.67982628859676,2,4.0,0,15,1
Sophie's Cuban Cuisine,429,0,374.8955559111027,2,4.2,0,20,0
Sophie's Cuban Cuisine,429,0,374.8955559111027,2,4.2,0,20,0
Dallas BBQ,3222,0,429.2077936603237,2,4.1,0,60,0
Dallas BBQ,3222,0,429.2077936603237,2,4.1,0,120,0
Shake Shack,3073,0,294.27360338354043,2,4.3,0,30,0
Shake Shack,3073,0,294.27360338354043,2,4.3,0,30,0
Panera Bread,772,0,256.071826001963,2,4.0,0,15,0
Panera Bread,772,0,256.071826001963,2,4.0,0,45,0
Perelandra Natural Food Center,488,0,471.78070780861617,2,4.5,0,20,1
Perelandra Natural Food Center,488,0,471.78070780861617,2,4.5,0,20,1
Luciano's,367,0,81.0013247112889,2,4.1,0,15,0
Luciano's,367,0,81.0013247112889,2,4.1,0,15,0
Au Bon Pain,136,0,59.350003835049804,2,3.8,0,15,0
Au Bon Pain,136,0,59.350003835049804,2,3.8,0,15,0
Papa John's Pizza,127,0,225.07136113726534,1,3.7,0,15,0
Papa John's Pizza,127,0,225.07136113726534,1,3.7,0,15,0
New Golden Fried Dumpling,275,0,194.51022314562607,1,4.1,0,20,1
New Golden Fried Dumpling,275,0,194.51022314562607,1,4.1,0,20,1
Burger King,1120,0,284.9861290588254,1,3.6,0,10,0
Burger King,1120,0,284.9861290588254,1,3.6,0,45,0
Amarachi,778,0,477.9351868201139,2,4.1,0,15,0
Amarachi,778,0,477.9351868201139,2,4.1,0,15,0
Cafe Metro,142,0,75.96447272494879,2,3.6,0,15,0
Cafe Metro,142,0,75.96447272494879,2,3.6,0,15,0
Tio Pio,186,0,201.04329985389313,1,3.8,0,15,1
Tio Pio,186,0,201.04329985389313,1,3.8,0,15,1
McDonald's,1013,0,339.6213207693014,1,3.4,0,25,0
McDonald's,1013,0,339.6213207693014,1,3.4,0,25,0
Brooklyn Brewhouse,385,0,315.09489606771825,2,3.9,0,15,0
Brooklyn Brewhouse,385,0,315.09489606771825,2,3.9,0,15,0
Five Guys,778,0,27.29211227215678,2,4.2,0,30,0
Five Guys,778,0,27.29211227215678,2,4.2,0,30,0
Eight Turn Crepe,93,0,376.36388245849275,2,4.6,0,15,0
Eight Turn Crepe,93,0,376.36388245849275,2,4.6,0,15,0
Chipotle Mexican Grill,456,0,48.214400826351195,1,3.9,0,10,1
Chipotle Mexican Grill,456,0,48.214400826351195,1,3.9,0,45,1
Hale and Hearty,99,0,51.60940510271232,2,4.1,0,15,0
Hale and Hearty,99,0,51.60940510271232,2,4.1,0,45,0
Dunkin',494,0,229.7883053084827,1,3.5,0,10,1
Dunkin',494,0,229.7883053084827,1,3.5,0,10,1
Buffalo Boss,511,0,230.141170803517,2,3.8,0,20,0
Buffalo Boss,511,0,230.141170803517,2,3.8,0,20,0
Yaso Tangbao,607,0,234.0619968319014,1,4.0,0,15,0
Yaso Tangbao,607,0,234.0619968319014,1,4.0,0,15,0
Rocco's Tacos And Tequila Bar,2575,0,236.08841240594822,2,4.1,0,60,0
Rocco's Tacos And Tequila Bar,2575,0,236.08841240594822,2,4.1,0,120,0
Doner Kebab NYC,403,0,237.68515421777906,2,4.2,0,20,0
Doner Kebab NYC,403,0,237.68515421777906,2,4.2,0,20,0
Forno Rosso,584,0,240.3381141516212,2,4.3,0,60,0
Forno Rosso,584,0,240.3381141516212,2,4.3,0,90,0
Hibachi King Express,78,0,243.84797858284244,2,3.6,0,15,0
Hibachi King Express,78,0,243.84797858284244,2,3.6,0,15,0
The Juice Shop,88,0,257.20996428422774,2,4.0,0,15,0
The Juice Shop,88,0,257.20996428422774,2,4.0,0,15,0
Kimoto Rooftop Restaurant & Garden Lounge,976,0,276.6994475100013,2,3.9,0,90,0
Kimoto Rooftop Restaurant & Garden Lounge,976,0,276.6994475100013,2,3.9,0,210,0
Panda Express,347,0,280.2310502528483,1,3.8,0,10,0
Panda Express,347,0,280.2310502528483,1,3.8,0,45,0
Avere,68,0,292.5563619552334,2,4.3,0,15,0
Avere,68,0,292.5563619552334,2,4.3,0,15,0
Smith Food Express,22,0,369.43033810843167,2,3.9,0,15,0
Smith Food Express,22,0,369.43033810843167,2,3.9,0,15,0
Brooklyn Bridge Bistro,393,0,358.48932250291455,2,4.1,0,30,0
Brooklyn Bridge Bistro,393,0,358.48932250291455,2,4.1,0,60,0
Alamo Drafthouse Cinema Downtown Brooklyn,4479,0,376.36388245849275,2,4.6,0,15,0
Alamo Drafthouse Cinema Downtown Brooklyn,4479,0,376.36388245849275,2,4.6,0,15,0
Foragers Counter,5,0,376.36388245849275,2,3.8,0,15,0
Foragers Counter,5,0,376.36388245849275,2,3.8,0,15,0
A Taste of Katz's,119,0,380.26827204693546,2,3.7,0,15,0
A Taste of Katz's,119,0,380.26827204693546,2,3.7,0,15,0
Wiki Wiki,22,0,388.2476597515637,2,3.9,0,15,0
Wiki Wiki,22,0,388.2476597515637,2,3.9,0,15,0
New Apollo Diner,1080,0,395.2782693322628,2,4.1,0,10,0
New Apollo Diner,1080,0,395.2782693322628,2,4.1,0,60,0
Kotti Berliner Döner Kebab,86,0,400.1811812969824,2,4.1,0,15,0
Kotti Berliner Döner Kebab,86,0,400.1811812969824,2,4.1,0,15,0
Fulton Landing Seafood Co.,27,0,412.576104723534,2,3.9,0,15,0
Fulton Landing Seafood Co.,27,0,412.576104723534,2,3.9,0,15,0
Forcella Fried Pizza,41,0,412.61096790771677,2,4.5,0,15,0
Forcella Fried Pizza,41,0,412.61096790771677,2,4.5,0,15,0
Jianbing Company,19,0,412.61096790771677,2,4.1,0,15,0
Jianbing Company,19,0,412.61096790771677,2,4.1,0,15,0
Home Frite,9,0,413.1627833374908,2,3.6,0,5,0
Home Frite,9,0,413.1627833374908,2,3.6,0,5,0
Fortina,240,0,419.22183960168854,2,4.1,0,10,0
Fortina,240,0,419.22183960168854,2,4.1,0,45,0
Guss' Pickles,25,0,424.28453827419827,2,4.2,0,15,0
Guss' Pickles,25,0,424.28453827419827,2,4.2,0,15,0
Antonio's Pizzeria,82,0,446.3042102245476,1,3.9,0,15,0
Antonio's Pizzeria,82,0,446.3042102245476,1,3.9,0,15,0
Fulton Hot Dog King,234,0,439.02291853045875,2,4.4,0,10,0
Fulton Hot Dog King,234,0,439.02291853045875,2,4.4,0,45,0
Asian City,333,0,234.0619968319014,2,2.3,0,15,0
Asian City,333,0,234.0619968319014,2,2.3,0,15,0
honeygrow,299,0,475.4195427825694,2,4.3,0,20,1
honeygrow,299,0,475.4195427825694,2,4.3,0,45,1
Dining Room,152,0,205.1261038810037,1,4.0,0,20,0
Dining Room,152,0,205.1261038810037,1,4.0,0,90,0
Kung Fu Tea,165,0,479.0135430407777,1,4.2,0,20,0
Kung Fu Tea,165,0,479.0135430407777,1,4.2,0,20,0
Bella,37,0,479.7736073761177,1,3.0,0,15,0
Bella,37,0,479.7736073761177,1,3.0,0,15,0
Lee's Villa,75,0,246.81130493614864,1,4.1,0,20,0
Lee's Villa,75,0,246.81130493614864,1,4.1,0,60,0
Potbelly Sandwich Shop,251,0,244.36996810804504,1,4.2,0,20,0
Potbelly Sandwich Shop,251,0,244.36996810804504,1,4.2,0,20,0
Blimpie,387,0,262.77911398256026,1,4.0,0,20,0
Blimpie,387,0,262.77911398256026,1,4.0,0,20,0
Fresh 99 cents pizza,119,0,182.35143637425293,1,4.4,0,15,0
Fresh 99 cents pizza,119,0,182.35143637425293,1,4.4,0,15,0
Juice Press,333,0,498.4364418666816,2,3.7,0,15,0
Juice Press,333,0,498.4364418666816,2,3.7,0,15,0
Metro Star,100,0,157.8963814100225,1,4.1,0,15,0
Metro Star,100,0,157.8963814100225,1,4.1,0,15,0
Brooklyn Deli,59,0,208.72960692079923,1,3.5,0,15,0
Brooklyn Deli,59,0,208.72960692079923,1,3.5,0,15,0
Lin's Yummy Taco,178,0,202.09194551449474,2,3.9,0,10,0
Lin's Yummy Taco,178,0,202.09194551449474,2,3.9,0,10,0
Sheraton Brooklyn New York Hotel,1475,0,274.67982628859676,2,4.0,0,15,1
Sheraton Brooklyn New York Hotel,1475,0,274.67982628859676,2,4.0,0,15,1
Sophie's Cuban Cuisine,429,0,374.8955559111027,2,4.2,0,20,0
Sophie's Cuban Cuisine,429,0,374.8955559111027,2,4.2,0,20,0
Dallas BBQ,3222,0,429.2077936603237,2,4.1,0,60,0
Dallas BBQ,3222,0,429.2077936603237,2,4.1,0,120,0
Shake Shack,3073,0,294.27360338354043,2,4.3,0,30,0
Shake Shack,3073,0,294.27360338354043,2,4.3,0,30,0
Panera Bread,772,0,256.071826001963,2,4.0,0,15,0
Panera Bread,772,0,256.071826001963,2,4.0,0,45,0
Perelandra Natural Food Center,488,0,471.78070780861617,2,4.5,0,20,1
Perelandra Natural Food Center,488,0,471.78070780861617,2,4.5,0,20,1
Luciano's,367,0,81.0013247112889,2,4.1,0,15,0
Luciano's,367,0,81.0013247112889,2,4.1,0,15,0
Au Bon Pain,136,0,59.350003835049804,2,3.8,0,15,1
Au Bon Pain,136,0,59.350003835049804,2,3.8,0,15,1
Papa John's Pizza,127,0,225.07136113726534,1,3.7,0,15,0
Papa John's Pizza,127,0,225.07136113726534,1,3.7,0,15,0
New Golden Fried Dumpling,275,0,194.51022314562607,1,4.1,0,20,0
New Golden Fried Dumpling,275,0,194.51022314562607,1,4.1,0,20,0
Burger King,1120,0,284.9861290588254,1,3.6,0,10,0
Burger King,1120,0,284.9861290588254,1,3.6,0,45,0
Amarachi,778,0,477.9351868201139,2,4.1,0,15,0
Amarachi,778,0,477.9351868201139,2,4.1,0,15,0
Cafe Metro,142,0,75.96447272494879,2,3.6,0,15,0
Cafe Metro,142,0,75.96447272494879,2,3.6,0,15,0
Tio Pio,186,0,201.04329985389313,1,3.8,0,15,0
Tio Pio,186,0,201.04329985389313,1,3.8,0,15,0
McDonald's,1013,0,339.6213207693014,1,3.4,0,25,0
McDonald's,1013,0,339.6213207693014,1,3.4,0,25,0
Brooklyn Brewhouse,385,0,315.09489606771825,2,3.9,0,15,0
Brooklyn Brewhouse,385,0,315.09489606771825,2,3.9,0,15,0
Five Guys,778,0,27.29211227215678,2,4.2,0,30,0
Five Guys,778,0,27.29211227215678,2,4.2,0,30,0
Eight Turn Crepe,93,0,376.36388245849275,2,4.6,0,15,0
Eight Turn Crepe,93,0,376.36388245849275,2,4.6,0,15,0
Chipotle Mexican Grill,456,0,48.214400826351195,1,3.9,0,10,1
Chipotle Mexican Grill,456,0,48.214400826351195,1,3.9,0,45,1
Hale and Hearty,99,0,51.60940510271232,2,4.1,0,15,1
Hale and Hearty,99,0,51.60940510271232,2,4.1,0,45,1
Dunkin',494,0,229.7883053084827,1,3.5,0,10,0
Dunkin',494,0,229.7883053084827,1,3.5,0,10,0
Buffalo Boss,511,0,230.141170803517,2,3.8,0,20,0
Buffalo Boss,511,0,230.141170803517,2,3.8,0,20,0
Yaso Tangbao,607,0,234.0619968319014,1,4.0,0,15,0
Yaso Tangbao,607,0,234.0619968319014,1,4.0,0,15,0
Rocco's Tacos And Tequila Bar,2575,0,236.08841240594822,2,4.1,0,60,0
Rocco's Tacos And Tequila Bar,2575,0,236.08841240594822,2,4.1,0,120,0
Doner Kebab NYC,403,0,237.68515421777906,2,4.2,0,20,0
Doner Kebab NYC,403,0,237.68515421777906,2,4.2,0,20,0
Forno Rosso,584,0,240.3381141516212,2,4.3,0,60,0
Forno Rosso,584,0,240.3381141516212,2,4.3,0,90,0
Hibachi King Express,78,0,243.84797858284244,2,3.6,0,15,0
Hibachi King Express,78,0,243.84797858284244,2,3.6,0,15,0
The Juice Shop,88,0,257.20996428422774,2,4.0,0,15,0
The Juice Shop,88,0,257.20996428422774,2,4.0,0,15,0
Kimoto Rooftop Restaurant & Garden Lounge,976,0,276.6994475100013,2,3.9,0,90,0
Kimoto Rooftop Restaurant & Garden Lounge,976,0,276.6994475100013,2,3.9,0,210,0
Panda Express,347,0,280.2310502528483,1,3.8,0,10,0
Panda Express,347,0,280.2310502528483,1,3.8,0,45,0
Avere,68,0,292.5563619552334,2,4.3,0,15,0
Avere,68,0,292.5563619552334,2,4.3,0,15,0
Smith Food Express,22,0,369.43033810843167,2,3.9,0,15,0
Smith Food Express,22,0,369.43033810843167,2,3.9,0,15,0
Brooklyn Bridge Bistro,393,0,358.48932250291455,2,4.1,0,30,0
Brooklyn Bridge Bistro,393,0,358.48932250291455,2,4.1,0,60,0
Alamo Drafthouse Cinema Downtown Brooklyn,4479,0,376.36388245849275,2,4.6,0,15,0
Alamo Drafthouse Cinema Downtown Brooklyn,4479,0,376.36388245849275,2,4.6,0,15,0
Foragers Counter,5,0,376.36388245849275,2,3.8,0,15,0
